channelNumb	JulianDay	PossibleDecayLength(MicroSeconds)	StartDecay	EndDecay	FirstSignalTimeOverThreshold(nanoseconds)	SecondSignalTimeoverThreshold(nanoseconds)	PossibleDecayNumber
6234.2	2458114	4.58375	0.6112586676509548	0.6112586677040075	27.50	12.50	1
6234.1	2458114	2.47251	0.6119818589464843	0.6119818589751013	13.76	18.74	1
6234.2	2458114	2.47124	0.6119818589466290	0.6119818589752314	17.50	10.00	1
6234.1	2458114	2.45125	0.6119818589467303	0.6119818589751013	7.50	18.74	1
6234.1	2458114	2.10875	0.6146897073267795	0.6146897073511863	25.00	12.50	1
6234.2	2458114	2.11000	0.6146897073268808	0.6146897073513020	17.50	17.50	1
6234.1	2458114	2.03749	0.6155474895030093	0.6155474895265913	18.74	8.76	1
6234.2	2458114	2.03750	0.6155474895030671	0.6155474895266493	18.74	8.75	1
6234.1	2458114	4.88750	0.6162263974014467	0.6162263974580150	22.50	8.75	1
6234.2	2458114	4.88750	0.6162263974014901	0.6162263974580584	23.75	7.50	1
6234.1	2458114	1.54625	0.6171898066206597	0.6171898066385562	18.75	16.24	1
6234.2	2458114	1.54375	0.6171898066208044	0.6171898066386718	20.00	22.49	1
6234.1	2458114	1.52250	0.6171898066209346	0.6171898066385562	11.24	16.24	1
6234.1	2458114	1.94501	0.6174976104532117	0.6174976104757234	13.76	18.74	1
6234.2	2458114	1.94374	0.6174976104533131	0.6174976104758101	20.00	18.75	1
6234.1	2458114	1.92750	0.6174976104534143	0.6174976104757234	7.50	18.74	1
6234.1	2458114	0.70249	0.6178954932270400	0.6178954932351707	14.99	13.76	1
6234.2	2458114	0.70250	0.6178954932270833	0.6178954932352141	27.50	15.00	1
6234.1	2458114	0.68500	0.6178954932272425	0.6178954932351707	8.75	13.76	1
6234.1	2458114	7.62125	0.6183201913052083	0.6183201913934172	23.75	13.75	1
6234.2	2458114	7.61999	0.6183201913052807	0.6183201913934750	22.49	13.75	1
6234.1	2458114	1.15250	0.6187262201028356	0.6187262201161747	14.99	15.00	1
6234.2	2458114	1.15375	0.6187262201029080	0.6187262201162615	26.24	11.25	1
6234.1	2458114	1.13000	0.6187262201030960	0.6187262201161747	11.25	15.00	1
6234.1	2458114	0.86251	0.6194094396952545	0.6194094397052373	16.26	16.24	1
6234.2	2458114	0.86375	0.6194094396952980	0.6194094397052952	18.74	16.24	1
6234.1	2458114	0.69500	0.6195882025819299	0.6195882025899739	13.75	12.50	1
6234.2	2458114	0.69499	0.6195882025819589	0.6195882025900028	27.50	15.00	1
6234.1	2458114	0.67751	0.6195882025821324	0.6195882025899739	6.25	12.50	1
6234.1	2458114	3.39875	0.6197344760274160	0.6197344760667535	23.75	16.25	1
6234.2	2458114	3.39874	0.6197344760274450	0.6197344760667823	13.75	18.75	1
6234.2	2458114	3.38000	0.6197344760276620	0.6197344760667823	10.00	18.75	1
6234.1	2458114	0.80501	0.6220336351064959	0.6220336351158131	23.75	22.49	1
6234.2	2458114	0.80501	0.6220336351065971	0.6220336351159144	17.51	17.50	1
6234.1	2458114	0.53751	0.6223661467812933	0.6223661467875145	12.50	14.99	1
6234.2	2458114	0.53625	0.6223661467813223	0.6223661467875289	17.50	22.50	1
6234.1	2458114	0.78624	0.6226743421966291	0.6226743422057291	25.00	14.99	1
6234.2	2458114	0.78750	0.6226743421966724	0.6226743422057870	26.25	13.76	1
6234.1	2458114	2.30501	0.6235960553748842	0.6235960554015625	18.75	13.75	1
6234.2	2458114	2.30501	0.6235960553749131	0.6235960554015915	23.75	16.25	1
6234.1	2458114	2.37875	0.6244876371403066	0.6244876371678385	20.01	15.00	1
6234.2	2458114	2.37876	0.6244876371403211	0.6244876371678530	16.26	23.75	1
6234.2	2458114	2.36126	0.6244876371405237	0.6244876371678530	10.00	23.75	1
6234.1	2458114	4.11875	0.6248677897637731	0.6248677898114439	13.75	18.74	1
6234.2	2458114	4.11874	0.6248677897638021	0.6248677898114727	15.00	22.50	1
6234.1	2458114	1.30376	0.6255060252849970	0.6255060253000868	16.26	18.75	1
6234.2	2458114	1.30250	0.6255060252850694	0.6255060253001447	16.25	18.75	1
6234.1	2458114	3.19250	0.6255788778047887	0.6255788778417389	18.75	15.01	1
6234.2	2458114	3.19376	0.6255788778048466	0.6255788778418113	20.01	15.00	1
6234.1	2458114	1.29875	0.6261150851302517	0.6261150851452836	22.49	17.50	1
6234.2	2458114	1.30126	0.6261150851303096	0.6261150851453704	20.00	13.75	1
6234.1	2458114	0.80375	0.6265432145622396	0.6265432145715423	22.49	20.00	1
6234.2	2458114	0.80376	0.6265432145623842	0.6265432145716869	12.50	10.00	1
6234.1	2458114	2.13500	0.6274580378428529	0.6274580378675636	22.50	7.50	1
6234.2	2458114	2.13500	0.6274580378428819	0.6274580378675926	26.24	12.50	1
6234.1	2458114	2.11499	0.6275188325673322	0.6275188325918113	23.74	11.25	1
6234.2	2458114	2.11500	0.6275188325673755	0.6275188325918547	23.75	12.51	1
6234.1	2458114	1.16750	0.6277824164917245	0.6277824165052373	22.50	17.50	1
6234.2	2458114	1.16625	0.6277824164917535	0.6277824165052518	26.24	22.48	1
6234.1	2458114	0.74875	0.6294314660884693	0.6294314660971354	15.00	18.74	1
6234.2	2458114	0.74874	0.6294314660885127	0.6294314660971787	13.75	18.75	1
6234.1	2458114	2.52875	0.6301694580982204	0.6301694581274884	18.75	18.75	1
6234.2	2458114	2.52749	0.6301694580983507	0.6301694581276041	10.00	11.25	1
6234.1	2458114	1.14875	0.6303571746572482	0.6303571746705439	21.26	15.01	1
6234.2	2458114	1.14751	0.6303571746573350	0.6303571746706164	16.25	14.99	1
6234.1	2458114	1.12249	0.6303571746575520	0.6303571746705439	10.00	15.01	1
6234.2	2458114	1.12626	0.6303571746575809	0.6303571746706164	8.76	14.99	1
6234.1	2458114	1.01752	0.6306501651844617	0.6306501651962385	13.76	17.50	1
6234.2	2458114	1.01874	0.6306501651846065	0.6306501651963975	15.00	6.25	1
6234.1	2458114	0.99500	0.6306501651847223	0.6306501651962385	10.00	17.50	1
6234.1	2458114	2.81000	0.6308530103544127	0.6308530103869358	14.99	18.74	1
6234.2	2458114	2.81001	0.6308530103545283	0.6308530103870515	8.75	13.75	1
6234.1	2458114	4.27499	0.6309950828000289	0.6309950828495080	13.75	27.50	1
6234.2	2458114	4.27499	0.6309950828001447	0.6309950828496238	19.99	20.00	1
6234.1	2458114	4.25375	0.6309950828002748	0.6309950828495080	7.50	27.50	1
6234.1	2458114	1.15750	0.6310829683559462	0.6310829683693432	13.75	13.75	1
6234.2	2458114	1.15874	0.6310829683560041	0.6310829683694155	24.99	26.24	1
6234.1	2458114	1.14000	0.6310829683561487	0.6310829683693432	8.75	13.75	1
6234.1	2458114	1.28625	0.6311961945894531	0.6311961946043403	25.00	17.50	1
6234.2	2458114	1.28749	0.6311961945895399	0.6311961946044414	22.49	13.76	1
6234.1	2458114	1.34750	0.6314247982125578	0.6314247982281539	13.75	12.50	1
6234.2	2458114	1.34750	0.6314247982125868	0.6314247982281829	27.50	14.99	1
6234.1	2458114	1.32875	0.6314247982127749	0.6314247982281539	8.75	12.50	1
6234.1	2458114	1.86500	0.6325048313825521	0.6325048314041377	22.49	13.75	1
6234.2	2458114	1.86375	0.6325048313825955	0.6325048314041667	23.74	21.25	1
6234.1	2458114	0.92500	0.6329711086839410	0.6329711086946470	26.24	23.75	1
6234.2	2458114	0.92375	0.6329711086840277	0.6329711086947193	20.00	21.25	1
6234.1	2458114	1.48001	0.6372353911514177	0.6372353911685474	12.51	20.00	1
6234.2	2458114	1.48126	0.6372353911515191	0.6372353911686632	18.75	13.75	1
6234.1	2458114	1.46250	0.6372353911516203	0.6372353911685474	11.25	20.00	1
6234.1	2458114	3.86000	0.6380304541851997	0.6380304542298756	20.00	21.24	1
6234.2	2458114	3.86000	0.6380304541853588	0.6380304542300347	18.75	17.50	1
6234.1	2458114	3.83375	0.6380304541855035	0.6380304542298756	8.74	21.24	1
6234.1	2458114	1.93750	0.6384675235207031	0.6384675235431279	11.24	12.50	1
6234.2	2458114	1.93500	0.6384675235207320	0.6384675235431279	15.00	22.50	1
6234.1	2458114	1.92000	0.6384675235209056	0.6384675235431279	6.24	12.50	1
6234.2	2458114	1.91500	0.6384675235209635	0.6384675235431279	8.75	22.50	1
6234.1	2458114	5.39250	0.6394609846921296	0.6394609847545428	23.74	15.00	1
6234.2	2458114	5.39376	0.6394609846921585	0.6394609847545862	26.25	16.25	1
6234.1	2458114	1.63875	0.6401530541747974	0.6401530541937644	16.25	11.25	1
6234.2	2458114	1.63874	0.6401530541748264	0.6401530541937933	20.00	13.76	1
6234.1	2458114	0.36000	0.6402164393421585	0.6402164393463252	23.75	13.75	1
6234.2	2458114	0.36250	0.6402164393421875	0.6402164393463832	28.75	28.74	1
6234.1	2458114	0.90875	0.6419639615924334	0.6419639616029513	18.75	12.51	1
6234.2	2458114	0.90749	0.6419639615924624	0.6419639616029658	23.75	18.76	1
6234.1	2458114	3.20249	0.6424287538970631	0.6424287539341290	12.50	20.00	1
6234.2	2458114	3.20374	0.6424287538971354	0.6424287539342157	25.01	15.01	1
6234.1	2458114	3.18249	0.6424287538972946	0.6424287539341290	8.75	20.00	1
6234.1	2458114	7.54000	0.6427339248684172	0.6427339249556857	22.50	10.00	1
6234.2	2458114	7.54001	0.6427339248684895	0.6427339249557581	21.26	7.50	1
6234.1	2458114	8.74000	0.6443806820496238	0.6443806821507813	16.24	21.25	1
6234.2	2458114	8.74374	0.6443806820497541	0.6443806821509548	18.74	8.75	1
6234.1	2458114	8.71751	0.6443806820498842	0.6443806821507813	10.00	21.25	1
6234.1	2458114	3.91500	0.6445015248058883	0.6445015248512008	13.75	21.25	1
6234.2	2458114	3.91625	0.6445015248060185	0.6445015248513455	17.50	12.50	1
6234.1	2458114	0.48875	0.6447528972533999	0.6447528972590567	16.25	12.50	1
6234.2	2458114	0.49000	0.6447528972534432	0.6447528972591146	18.75	12.50	1
6234.1	2458114	4.61376	0.6452072495066551	0.6452072495600550	12.50	14.99	1
6234.2	2458114	4.61249	0.6452072495066841	0.6452072495600694	14.99	20.01	1
6234.2	2458114	4.59625	0.6452072495068720	0.6452072495600694	10.00	20.01	1
6234.1	2458114	5.68125	0.6463422296230323	0.6463422296887875	16.25	18.75	1
6234.2	2458114	5.68375	0.6463422296231626	0.6463422296889467	21.26	10.00	1
6234.1	2458114	5.65874	0.6463422296232928	0.6463422296887875	7.50	18.75	1
6234.1	2458114	4.26750	0.6484863617606481	0.6484863618100405	18.75	16.25	1
6234.2	2458114	4.27001	0.6484863617607638	0.6484863618101852	13.76	10.00	1
6234.1	2458114	1.18750	0.6489919227930555	0.6489919228067997	17.51	12.50	1
6234.2	2458114	1.18875	0.6489919227931423	0.6489919228069010	11.25	7.50	1
6234.1	2458114	3.10625	0.6496598775313946	0.6496598775673467	13.76	22.49	1
6234.2	2458114	3.10374	0.6496598775314960	0.6496598775674189	21.25	20.00	1
6234.1	2458114	3.08625	0.6496598775316261	0.6496598775673467	8.75	22.49	1
6234.1	2458114	0.54750	0.6497829805702835	0.6497829805766203	13.76	18.75	1
6234.2	2458114	0.54876	0.6497829805703703	0.6497829805767217	18.75	23.75	1
6234.1	2458114	0.53125	0.6497829805704716	0.6497829805766203	7.50	18.75	1
6234.1	2458114	4.46875	0.6506509894832899	0.6506509895350115	20.00	16.25	1
6234.2	2458114	4.46750	0.6506509894833622	0.6506509895350694	18.75	16.25	1
6234.1	2458114	0.30875	0.6506652176792534	0.6506652176828269	18.74	6.24	1
6234.1	2458114	3.94001	0.6510150320258246	0.6510150320714265	18.75	17.50	1
6234.2	2458114	3.94250	0.6510150320259692	0.6510150320716001	7.50	6.25	1
6234.1	2458114	5.07125	0.6528531571542824	0.6528531572129774	19.99	20.00	1
6234.2	2458114	5.07250	0.6528531571544126	0.6528531572131221	13.75	10.00	1
6234.1	2458114	3.39625	0.6538807866229166	0.6538807866622250	18.75	15.00	1
6234.2	2458114	3.39500	0.6538807866230758	0.6538807866623698	16.24	14.99	1
6234.1	2458114	3.37250	0.6538807866231915	0.6538807866622250	10.00	15.00	1
6234.1	2458114	1.38250	0.6545689415823350	0.6545689415983362	20.00	23.74	1
6234.2	2458114	1.38249	0.6545689415824074	0.6545689415984085	18.75	20.00	1
6234.1	2458114	1.41375	0.6559282574863859	0.6559282575027487	25.00	18.75	1
6234.2	2458114	1.41499	0.6559282574865017	0.6559282575028790	17.50	8.75	1
6234.1	2458114	1.50501	0.6563373366084779	0.6563373366258970	13.76	11.25	1
6234.2	2458114	1.50375	0.6563373366085647	0.6563373366259693	12.50	7.50	1
6234.1	2458114	0.90876	0.6571266910410011	0.6571266910515191	15.00	13.75	1
6234.2	2458114	0.90750	0.6571266910411602	0.6571266910516637	13.76	11.26	1
6234.1	2458114	0.88751	0.6571266910412470	0.6571266910515191	8.76	13.75	1
6234.1	2458114	1.41875	0.6578841639700954	0.6578841639865162	13.76	11.25	1
6234.2	2458114	1.42000	0.6578841639701534	0.6578841639865886	27.49	10.00	1
6234.1	2458114	1.39750	0.6578841639703414	0.6578841639865162	10.00	11.25	1
6234.1	2458114	5.61124	0.6586682279183015	0.6586682279832464	22.49	11.25	1
6234.2	2458114	5.61000	0.6586682279183738	0.6586682279833043	23.75	12.51	1
6234.1	2458114	2.32624	0.6608576200930411	0.6608576201199652	18.75	12.50	1
6234.2	2458114	2.32749	0.6608576200931134	0.6608576201200520	16.25	11.25	1
6234.1	2458114	2.27125	0.6613891212053530	0.6613891212316406	16.25	13.75	1
6234.2	2458114	2.27500	0.6613891212054397	0.6613891212317707	25.01	6.25	1
6234.1	2458114	2.24875	0.6613891212056134	0.6613891212316406	10.00	13.75	1
6234.1	2458114	1.44750	0.6628827108931279	0.6628827109098814	17.49	10.00	1
6234.2	2458114	1.44875	0.6628827108931423	0.6628827109099102	23.74	10.00	1
6234.1	2458114	4.03125	0.6635942229952690	0.6635942230419271	12.51	18.75	1
6234.2	2458114	4.03000	0.6635942229953414	0.6635942230419849	8.75	20.01	1
6234.1	2458114	0.87624	0.6654895847523293	0.6654895847624710	18.74	11.25	1
6234.2	2458114	0.87500	0.6654895847523437	0.6654895847624710	16.26	21.26	1
6234.2	2458114	0.85250	0.6654895847526041	0.6654895847624710	7.50	21.26	1
6234.1	2458114	1.28251	0.6668142578495948	0.6668142578644387	18.75	16.24	1
6234.2	2458114	1.28375	0.6668142578497106	0.6668142578645688	12.51	10.00	1
6234.1	2458114	4.36126	0.6677137550263453	0.6677137550768228	20.01	20.00	1
6234.2	2458114	4.36000	0.6677137550264901	0.6677137550769531	18.75	22.50	1
6234.1	2458114	4.33499	0.6677137550266493	0.6677137550768228	10.00	20.00	1
6234.1	2458114	0.86500	0.6678865477457465	0.6678865477557581	17.50	15.00	1
6234.2	2458114	0.86500	0.6678865477458333	0.6678865477558449	16.25	12.50	1
6234.1	2458114	1.99376	0.6686207004493055	0.6686207004723814	23.74	18.74	1
6234.2	2458114	1.99375	0.6686207004493924	0.6686207004724681	20.00	14.99	1
6234.1	2458114	0.32251	0.6698802411811486	0.6698802411848814	17.51	13.75	1
6234.2	2458114	0.32000	0.6698802411813078	0.6698802411850115	16.26	15.00	1
6234.1	2458114	0.29751	0.6698802411814381	0.6698802411848814	8.75	13.75	1
6234.1	2458114	1.70375	0.6712972425681712	0.6712972425878906	18.75	21.25	1
6234.2	2458114	1.70501	0.6712972425682291	0.6712972425879630	20.01	20.00	1
6234.1	2458114	0.56374	0.6713694985474682	0.6713694985539930	20.00	17.50	1
6234.2	2458114	0.56500	0.6713694985476129	0.6713694985541522	21.25	6.24	1
6234.1	2458114	0.53874	0.6713694985477575	0.6713694985539930	11.25	17.50	1
6234.1	2458114	3.52874	0.6724283820370370	0.6724283820778789	16.24	20.01	1
6234.2	2458114	3.52750	0.6724283820370659	0.6724283820778935	20.01	26.24	1
6234.1	2458114	1.01625	0.6734879345470486	0.6734879345588107	18.74	22.50	1
6234.2	2458114	1.01499	0.6734879345471498	0.6734879345588974	14.99	20.01	1
6234.1	2458114	0.48624	0.6742520260601996	0.6742520260658275	17.51	13.76	1
6234.2	2458114	0.48749	0.6742520260602576	0.6742520260658998	19.99	11.25	1
6234.1	2458114	1.69000	0.6748653156581742	0.6748653156777343	18.74	12.50	1
6234.2	2458114	1.69000	0.6748653156583333	0.6748653156778934	17.51	11.26	1
6234.1	2458114	1.66500	0.6748653156584635	0.6748653156777343	8.75	12.50	1
6234.1	2458114	0.40375	0.6751642472300057	0.6751642472346787	11.25	17.51	1
6234.2	2458114	0.40501	0.6751642472300347	0.6751642472347222	25.01	17.50	1
6234.1	2458114	0.53875	0.6755772167863425	0.6755772167925781	23.75	18.74	1
6234.2	2458114	0.53875	0.6755772167863715	0.6755772167926071	25.00	23.74	1
6234.1	2458114	4.35751	0.6756030629261139	0.6756030629765480	18.75	13.75	1
6234.2	2458114	4.35875	0.6756030629261863	0.6756030629766349	18.75	23.75	1
6234.1	2458114	1.71499	0.6760200814349537	0.6760200814548032	12.50	17.51	1
6234.2	2458114	1.71500	0.6760200814349970	0.6760200814548466	26.25	18.75	1
6234.1	2458114	0.62876	0.6760261973210213	0.6760261973282986	22.50	11.24	1
6234.2	2458114	0.62750	0.6760261973210503	0.6760261973283130	26.25	17.50	1
6234.1	2458114	3.26624	0.6761566086159433	0.6761566086537470	18.74	11.25	1
6234.2	2458114	3.26750	0.6761566086161024	0.6761566086539207	16.25	7.50	1
6234.1	2458114	3.24125	0.6761566086162326	0.6761566086537470	7.50	11.25	1
6234.1	2458114	1.45750	0.6772928859634982	0.6772928859803674	23.75	18.75	1
6234.2	2458114	1.45625	0.6772928859635995	0.6772928859804542	20.00	15.00	1
6234.1	2458114	1.07500	0.6784182040741464	0.6784182040865886	13.75	14.99	1
6234.2	2458114	1.07875	0.6784182040742477	0.6784182040867333	20.00	6.24	1
6234.1	2458114	1.05501	0.6784182040743778	0.6784182040865886	11.25	14.99	1
6234.1	2458114	0.55000	0.6789309794026331	0.6789309794089988	14.99	18.75	1
6234.2	2458114	0.54874	0.6789309794027200	0.6789309794090711	22.49	16.26	1
6234.1	2458114	0.53375	0.6789309794028212	0.6789309794089988	8.75	18.75	1
6234.1	2458114	3.40500	0.6790236472435185	0.6790236472829282	11.24	12.50	1
6234.2	2458114	3.40501	0.6790236472436776	0.6790236472830874	10.00	10.00	1
6234.1	2458114	3.38875	0.6790236472437066	0.6790236472829282	7.50	12.50	1
6234.1	2458114	3.00875	0.6798125586614149	0.6798125586962384	23.75	20.00	1
6234.2	2458114	3.00875	0.6798125586614873	0.6798125586963107	21.26	18.75	1
6234.1	2458114	2.38000	0.6798777127780815	0.6798777128056278	13.76	16.26	1
6234.2	2458114	2.38000	0.6798777127781539	0.6798777128057002	23.75	12.50	1
6234.1	2458114	2.36125	0.6798777127782986	0.6798777128056278	7.50	16.26	1
6234.1	2458114	0.55125	0.6803991120303385	0.6803991120367188	11.25	13.75	1
6234.2	2458114	0.55125	0.6803991120304832	0.6803991120368634	13.76	16.25	1
6234.1	2458114	0.53125	0.6803991120305700	0.6803991120367188	8.75	13.75	1
6234.1	2458114	0.61875	0.6810851756798756	0.6810851756870371	23.74	19.99	1
6234.2	2458114	0.61999	0.6810851756799624	0.6810851756871382	22.49	15.00	1
6234.1	2458114	4.91250	0.6821944560336082	0.6821944560904658	16.25	18.76	1
6234.2	2458114	4.91251	0.6821944560337094	0.6821944560905672	23.75	13.75	1
6234.1	2458114	4.89000	0.6821944560338686	0.6821944560904658	7.50	18.76	1
6234.1	2458114	1.09500	0.6823668445107783	0.6823668445234520	12.50	23.74	1
6234.2	2458114	1.09499	0.6823668445109086	0.6823668445235821	14.99	13.76	1
6234.1	2458114	1.07500	0.6823668445110098	0.6823668445234520	8.75	23.74	1
6234.1	2458114	1.92249	0.6839190746045573	0.6839190746268083	20.00	6.25	1
6234.2	2458114	1.92375	0.6839190746045717	0.6839190746268373	13.75	8.76	1
6234.2	2458114	1.90375	0.6839190746048032	0.6839190746268373	10.00	8.76	1
6234.1	2458114	1.90500	0.6844646983054687	0.6844646983275173	18.74	10.00	1
6234.2	2458114	1.90501	0.6844646983054976	0.6844646983275463	20.00	10.00	1
6234.1	2458114	1.21375	0.6853627418535735	0.6853627418676215	15.00	7.50	1
6234.2	2458114	1.21501	0.6853627418536024	0.6853627418676650	17.51	7.50	1
6234.1	2458114	0.99375	0.6858544504885995	0.6858544505001012	18.75	21.26	1
6234.2	2458114	0.99250	0.6858544504886429	0.6858544505001302	20.00	23.76	1
6234.1	2458114	4.69125	0.6860712255228733	0.6860712255771702	10.00	10.00	1
6234.2	2458114	4.69126	0.6860712255229166	0.6860712255772136	11.25	11.24	1
6234.1	2458114	3.00750	0.6861315821478587	0.6861315821826678	20.00	12.50	1
6234.2	2458114	3.00625	0.6861315821480034	0.6861315821827980	8.75	16.25	1
6234.1	2458114	0.58626	0.6861370242092881	0.6861370242160736	16.25	11.24	1
6234.2	2458114	0.58625	0.6861370242093894	0.6861370242161747	10.00	6.25	1
6234.1	2458114	0.55625	0.6877102003148003	0.6877102003212384	12.50	12.50	1
6234.2	2458114	0.55625	0.6877102003148292	0.6877102003212673	27.51	16.26	1
6234.1	2458114	0.53875	0.6877102003150029	0.6877102003212384	7.50	12.50	1
6234.1	2458114	1.67751	0.6878621365642505	0.6878621365836661	15.00	18.75	1
6234.2	2458114	1.67875	0.6878621365643518	0.6878621365837818	21.26	11.25	1
6234.1	2458114	1.65626	0.6878621365644965	0.6878621365836661	7.50	18.75	1
6234.1	2458114	0.87375	0.6883138362289207	0.6883138362390335	18.74	12.50	1
6234.2	2458114	0.87500	0.6883138362289496	0.6883138362390769	22.49	13.75	1
6234.1	2458114	2.67249	0.6887680515539641	0.6887680515848957	18.74	22.50	1
6234.2	2458114	2.67624	0.6887680515541088	0.6887680515850838	18.75	8.76	1
6234.1	2458114	2.64624	0.6887680515542679	0.6887680515848957	8.75	22.50	1
6234.1	2458114	3.97750	0.6896706165945312	0.6896706166405671	15.00	15.00	1
6234.2	2458114	3.97625	0.6896706165946470	0.6896706166406684	17.50	18.75	1
6234.1	2458114	3.95624	0.6896706165947772	0.6896706166405671	8.75	15.00	1
6234.1	2458114	2.45250	0.6897317959382089	0.6897317959665943	12.50	16.25	1
6234.2	2458114	2.45125	0.6897317959382522	0.6897317959666232	27.51	18.75	1
6234.1	2458114	1.00000	0.6899153452928675	0.6899153453044415	13.75	16.25	1
6234.2	2458114	1.00126	0.6899153452930266	0.6899153453046152	10.00	11.24	1
6234.1	2458114	0.97875	0.6899153452931134	0.6899153453044415	7.50	16.25	1
6234.1	2458114	2.48125	0.6905009726708189	0.6905009726995370	15.00	14.99	1
6234.2	2458114	2.48125	0.6905009726709346	0.6905009726996527	17.50	10.00	1
6234.1	2458114	2.46375	0.6905009726710214	0.6905009726995370	10.00	14.99	1
6234.1	2458114	4.54501	0.6913408232561342	0.6913408233087385	17.51	13.75	1
6234.2	2458114	4.53874	0.6913408232562934	0.6913408233088252	6.24	21.25	1
6234.1	2458114	0.65376	0.6917231278929832	0.6917231279005498	13.76	19.99	1
6234.2	2458114	0.65250	0.6917231278930844	0.6917231279006365	20.01	17.50	1
6234.1	2458114	0.63500	0.6917231278932002	0.6917231279005498	10.00	19.99	1
